ms_ssim_score_corrected,ssim_score,psnr_score,mse_score,nrmse_score
0.9179205,0.8029294242670723,28.165588547238755,0.0013072538364653308,0.19651769410949604
0.9471281,0.8572441666476652,26.478648920105012,0.0011364863813466898,0.23695478192429162
0.9304608,0.8056595128483399,28.408065247939916,0.00028565950454760255,0.2612837863930528
0.8587476,0.6896519012066722,20.282533578756116,0.0021827176195583445,0.3701158193784482
0.89027226,0.7818517932775645,22.630668575162034,0.0013735746728141113,0.436618283829455
0.95004827,0.8761773163598776,30.46328426887556,0.00815522697507553,0.31343898759187055
0.8997612,0.7399000448073354,25.761639985972824,0.002412219525151524,0.3176883503963477
0.92456305,0.7875057033011913,28.523725737513523,0.0012649907400615799,0.21817037489714286
0.9404527,0.8382942208621502,31.67771357191921,0.0005965019649779874,0.22178763762593248
0.94404817,0.8487056258794777,26.516899929066774,0.0017335180051517827,0.19180878470530058
0.809749,0.5853242096271971,21.185834921280776,0.007298798381541152,0.4626235066499793
0.96112204,0.9002235749766827,31.555163015512328,0.0010710518719106233,0.17677131583195674
0.94035125,0.8353192179435491,25.979072159862984,0.0008946337521168312,0.23720844462522142
0.9472006,0.8518286468997421,28.781021342955633,0.0005096521232569896,0.24179570991299237
0.94523937,0.8618003385853209,27.416520096301007,0.004578160778865442,0.24639091104303687
0.92438954,0.7688281006433382,27.25581226338179,0.003014403523527184,0.31622145947313834
0.8571083,0.6882236952627311,22.627173688431547,0.004135945302362885,0.3506761689454744
0.9445451,0.8359616763621569,29.93700109280139,0.0008362897936509883,0.17927456378865228
0.947225,0.8584136287661195,28.431402411954355,0.0018412898876709665,0.20751027808499073
0.9391212,0.8256886460635551,25.586810314358157,0.0025475126815385028,0.1860909265664543
0.87531906,0.7414823365734573,22.710952851858522,0.008797510218724937,0.36175566980737284
0.8832539,0.6286923238331242,23.718144094406888,0.004283050642700823,0.43251985898995354
0.9008044,0.7380178113298833,23.762877172176463,0.007200643992877701,0.2267041874516154
0.94827586,0.8613200372784883,28.161988488104164,0.0032931015036837753,0.18704735864549946
0.94816756,0.8517894495563507,28.874028668236207,0.003271039910436324,0.18339193936303114
0.96314347,0.875803447459042,33.027656640661625,0.0003753226101451191,0.18438286997978937
0.94342756,0.8538964819880929,27.364718977504737,0.0037035484483526147,0.18253385761488383
0.91627884,0.7735177390659582,28.383547112431987,0.0007516461540473154,0.213030374363726
0.9625713,0.8364904538950702,28.760964530207218,0.003337634699331029,0.23396550827644547
0.90614605,0.738699412451752,23.17674236741982,0.007649062844023192,0.2291806781145573
0.88424295,0.7133826078808261,24.268119543654308,0.0045838373858043515,0.28254811120946105
0.91914827,0.7951611370239202,27.298881065383327,0.0032567339078512286,0.25056874829579623
0.8898554,0.7146858393779001,26.027049224972917,0.0031637946492427097,0.3170040542029202
0.95697474,0.8739230243495703,28.287367414416966,0.0012114268877754396,0.20776659063532568
0.9067764,0.7713855666958243,25.46131226691841,0.0015765302899020187,0.19807103542443394
0.92349386,0.8170107397835851,26.79213556603913,0.0033350342461228874,0.3693675422177685
0.97543865,0.9352188631510958,32.921677095720334,0.00178012118289645,0.19397723421099095
0.95473933,0.883324276753664,29.244229042850346,0.0034868744483041144,0.18819308919593492
0.9557268,0.8510368573154286,31.512640934897874,0.0003785903342499639,0.24531416925107719
0.9039876,0.771799963250488,23.22113659893467,0.0038172684136252135,0.3889006195057022
0.95492196,0.8510202400831618,27.272103717327425,0.0031229269839675305,0.22999494931043726
0.91984135,0.7917098570582345,24.276944766104016,0.0022216862703095894,0.40130294773419123
0.878016,0.6889729144000132,22.058651980241706,0.0027435977177889784,0.33792339116435266
0.93425125,0.827177601432927,27.728652083519442,0.0006357150797218477,0.23113519709786806
0.82729733,0.5893215242279387,18.44835698691197,0.003038150777116298,0.4819300309531325
0.9089438,0.7648099566344805,25.817233943742124,0.0032742273616627963,0.23174689224949593
0.9210821,0.8004993475501389,26.90474639055466,0.001731036845564762,0.17750099066371788
0.91059566,0.8024168050955832,26.096799425404463,0.002163447958296896,0.39992581082555917
0.8799641,0.7086811184364618,25.93989746610405,0.00263553727756145,0.34335310130949376
0.8437327,0.6644501226909693,19.106269064409677,0.005291444975464811,0.4660423290742138
0.8519664,0.6668340798818735,17.959382858634896,0.010071461313549456,0.4400308360295641
0.90508884,0.7574331856137841,23.68849400427638,0.005149493368013181,0.19285394828578828
0.94890416,0.8561584343412593,29.41029587162427,0.0018856016475778477,0.21370658443798332
0.9542055,0.871374632799853,31.44403893904258,0.0017021813809786138,0.1844686728910176
0.94716805,0.8586311019662023,28.46284413117655,0.001959965729163524,0.21409314758438092
0.9141601,0.797505302536659,26.145632661991147,0.005452555045034582,0.208760459413011
0.9449813,0.8386685504474342,28.238532633926496,0.0036585796220903292,0.238099998298214
0.9452374,0.8479892473144331,28.872796070429946,0.00223876669486847,0.18307524127729935
0.94973046,0.8579017107470949,29.717444194794616,0.002898157981574793,0.21911863651761862
0.90328085,0.7554452839833028,24.605766105219004,0.0048066231654619465,0.24159617407948514
0.9051936,0.7821840099648517,24.851824369450902,0.008500869590095168,0.2755265154127863
0.9476864,0.8569849673371166,28.016592867978815,0.0039027034327928523,0.23962670267224104
0.93408734,0.8337983428464941,26.809188593492948,0.002300627857994766,0.37973159576091137
0.94569796,0.8695159051368236,29.997530397516808,0.005952641780041295,0.341246562865717
0.9010704,0.7523032068933849,24.268307111428044,0.003813386939777064,0.20140527541541603
0.9169466,0.7827977306246522,25.778715183147476,0.0024853386964359034,0.17928240835355802
0.9558559,0.8835564021127223,32.808830927550346,0.004066839818856266,0.24596078430890977
0.9371446,0.8357673631834108,27.610171383397653,0.001071760921682749,0.20589175427141088
0.9337152,0.8282879063258767,25.488817763939196,0.0032346981321328527,0.37549409844242154
0.9195087,0.8146961011309326,27.153523478645923,0.0019962504188494354,0.4563845977989976
0.85750437,0.645147603164549,23.10455841001248,0.0011293617459963445,0.3548243606637545
0.94540447,0.8195942508754078,27.124694733984228,0.0032017852227436967,0.24393255700271108
0.93794096,0.8321494384701252,31.29332458717133,0.0005824746110220836,0.21916434190610887
0.9593742,0.8683126680090427,28.603887451697624,0.0016717736831153953,0.2080311619389914
0.9092389,0.7728387342246436,25.579907140521144,0.002703930488842992,0.2672910727247894
0.9565136,0.8723944176976383,30.337303446311704,0.0016151551230990005,0.17873005238745482
0.8225173,0.594164008792115,24.04878264674393,0.001054471994487255,0.36505897750454386
0.9518997,0.8540438338595331,28.219270543754842,0.0026676572140956656,0.22926242390953985
